"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","CAMEOCodeDescription","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
719991143,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","BUS","BUSINESS","","","","","","BUS","","",0,57," Sign formal agreement",57,5,1,8,7,1,7,0.48192771084338,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991144,20180105,201801,2018,2018.0137,"CHN","SICHUAN","CHN","","","","","","","","BUS","COMPANIES","","","","","","BUS","","",0,111," Criticize or denounce ",111,11,3,-2,5,1,5,-2.45098039215687,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105100000,"http://autonews.gasgoo.com/china_news/70012764.html"
719991145,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CVL","POPULATION","","","","","","CVL","","",0,73," Provide humanitarian aid",73,7,2,7.4,2,1,2,0.48192771084338,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991146,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","GOV","STATE OWNED","","","","","","GOV","","",1,10," Make statement, not specified below",10,1,1,0,2,1,2,-2.22772277227723,4,"Sichuan, Gansu, China","CH","CH15","13024",35.1221,105.48,"10650455",4,"Sichuan, Gansu, China","CH","CH15","13024",35.1221,105.48,"10650455",4,"Sichuan, Gansu, China","CH","CH15","13024",35.1221,105.48,"10650455",20180105100000,"https://qz.com/1172632/chinas-dominance-in-bitcoin-mining-under-threat-as-regulators-hit-where-it-hurts-electricity/"
719991147,20180105,201801,2018,2018.0137,"CHN","HUBEI","CHN","","","","","","","","MED","TELEVISION","","","","","","MED","","",1,10," Make statement, not specified below",10,1,1,0,5,1,5,-5.6640625,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105100000,"http://www.freemalaysiatoday.com/?p=858915"
719991148,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","ARMY","","","","","","MIL","","",1,20," Appeal, not specified below",20,2,1,3,5,1,5,-3.22580645161291,3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105100000,"https://www.thenews.com.pk/latest/264873-dont-fear-death-chinas-xi-urges-blunt-call-to-army"
719991149,20180105,201801,2018,2018.0137,"CHN","TIBET","CHN","","","","","","","","NPL","NEPAL","NPL","","","","","","","",1,42," Make a visit",42,4,1,1.9,10,1,10,-1.61943319838057,1,"Nepal","NP","NP","",28,84,"NP",1,"Nepal","NP","NP","",28,84,"NP",1,"Nepal","NP","NP","",28,84,"NP",20180105100000,"http://kathmandupost.ekantipur.com/news/2018-01-05/siberian-birds-start-to-arrive-in-nepal-to-avoid-cold.html"
719991150,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",0,13," Make optimistic comment",13,1,1,0.4,2,1,2,2.7027027027027,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105100000,"https://www.thenews.com.pk/latest/264874-trumps-tweet-drawing-pakistan-china-closer-report"
719991151,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",0,13," Make optimistic comment",13,1,1,0.4,8,1,8,2.7027027027027,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",20180105100000,"https://www.thenews.com.pk/latest/264874-trumps-tweet-drawing-pakistan-china-closer-report"
719991152,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",1,130," Threaten, not specified below",130,13,3,-4.4,4,1,4,-5.71428571428572,1,"China","CH","CH","",35,105,"CH",4,"Jammu, Jammu and Kashmir, India","IN","IN12","72851",32.7333,74.8667,"-2098228",4,"Jammu, Jammu and Kashmir, India","IN","IN12","72851",32.7333,74.8667,"-2098228",20180105100000,"http://www.thenorthlines.com/pak-china-nexus-poses-new-challenge-india/"
719991153,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","PRK","NORTH KOREA","PRK","","","","","","","",1,130," Threaten, not specified below",130,13,3,-4.4,4,1,4,-5.71428571428572,1,"China","CH","CH","",35,105,"CH",1,"North Korea","KN","KN","",40,127,"KN",1,"Pakistan","PK","PK","",30,70,"PK",20180105100000,"http://www.thenorthlines.com/pak-china-nexus-poses-new-challenge-india/"
719991154,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","RUS","CHECHNYA","RUS","","","","","","","",0,30," Express intent to cooperate, not specified below",30,3,1,4,7,1,7,0.48192771084338,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991155,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","RUS","CHECHNYA","RUS","","","","","","","",0,42," Make a visit",42,4,1,1.9,8,1,8,0.48192771084338,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991156,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","RUS","ALTAI","RUS","","","","","","","",0,42," Make a visit",42,4,1,1.9,1,1,1,0.48192771084338,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Volga, Yaroslavskaya Oblast', Russia","RS","RS88","25117",57.5488,40.117,"9272988",4,"Volga, Yaroslavskaya Oblast', Russia","RS","RS88","25117",57.5488,40.117,"9272988",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991157,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","RUS","ALTAI","RUS","","","","","","","",0,42," Make a visit",42,4,1,1.9,1,1,1,0.48192771084338,4,"Volga, Yaroslavskaya Oblast', Russia","RS","RS88","25117",57.5488,40.117,"9272988",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991158,20180105,201801,2018,2018.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","MIL","MILITARY","","","","","","MIL","","",1,20," Appeal, not specified below",20,2,1,3,5,1,5,-0.515463917525779,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105100000,"https://sputniknews.com/asia/201801051060530845-xi-jinping-china-military-force/"
719991159,20180105,201801,2018,2018.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","PAK","PAKISTAN","PAK","","","","","","","",1,130," Threaten, not specified below",130,13,3,-4.4,6,1,6,-5.71428571428572,1,"China","CH","CH","",35,105,"CH",4,"Jammu, Jammu and Kashmir, India","IN","IN12","72851",32.7333,74.8667,"-2098228",1,"China","CH","CH","",35,105,"CH",20180105100000,"http://www.thenorthlines.com/pak-china-nexus-poses-new-challenge-india/"
719991160,20180105,201801,2018,2018.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","PRK","NORTH KOREA","PRK","","","","","","","",1,130," Threaten, not specified below",130,13,3,-4.4,4,1,4,-5.71428571428572,1,"China","CH","CH","",35,105,"CH",1,"North Korea","KN","KN","",40,127,"KN",1,"Pakistan","PK","PK","",30,70,"PK",20180105100000,"http://www.thenorthlines.com/pak-china-nexus-poses-new-challenge-india/"
719991161,20180105,201801,2018,2018.0137,"CHNGOV","CHINA","CHN","","","","","GOV","","","PRK","NORTH KOREA","PRK","","","","","","","",1,130," Threaten, not specified below",130,13,3,-4.4,2,1,2,-5.71428571428572,1,"China","CH","CH","",35,105,"CH",1,"Pakistan","PK","PK","",30,70,"PK",1,"Pakistan","PK","PK","",30,70,"PK",20180105100000,"http://www.thenorthlines.com/pak-china-nexus-poses-new-challenge-india/"
719993786,20170105,201701,2017,2017.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",0,20," Appeal, not specified below",20,2,1,3,2,1,2,-1.90114068441065,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",0,"","","","",NA,NA,"",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105101500,"http://www.presstv.com/Detail/2018/01/05/547880/China-Xi-military-always-be-prepared-for-war"
719993787,20170105,201701,2017,2017.0137,"CHN","CHINESE","CHN","","","","","","","","CHNMIL","CHINA","CHN","","","","","MIL","","",0,20," Appeal, not specified below",20,2,1,3,2,1,2,-1.90114068441065,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105101500,"http://www.presstv.com/Detail/2018/01/05/547880/China-Xi-military-always-be-prepared-for-war"
719993788,20170105,201701,2017,2017.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","","","","","","","","","","",0,20," Appeal, not specified below",20,2,1,3,8,1,8,-1.90114068441065,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",0,"","","","",NA,NA,"",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105101500,"http://www.presstv.com/Detail/2018/01/05/547880/China-Xi-military-always-be-prepared-for-war"
719993789,20170105,201701,2017,2017.0137,"CHNGOV","CHINA","CHN","","","","","GOV","","","CHN","CHINESE","CHN","","","","","","","",0,20," Appeal, not specified below",20,2,1,3,2,1,2,-1.90114068441065,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105101500,"http://www.presstv.com/Detail/2018/01/05/547880/China-Xi-military-always-be-prepared-for-war"
719993790,20170105,201701,2017,2017.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","CHNMIL","CHINESE","CHN","","","","","MIL","","",0,20," Appeal, not specified below",20,2,1,3,6,1,6,-1.90114068441065,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105101500,"http://www.presstv.com/Detail/2018/01/05/547880/China-Xi-military-always-be-prepared-for-war"
719994100,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,10," Make statement, not specified below",10,1,1,0,4,1,4,2.5089605734767,4,"Nanjing, Jiangsu, China","CH","CH04","13144",32.0617,118.778,"-1919548",0,"","","","",NA,NA,"",4,"Nanjing, Jiangsu, China","CH","CH04","13144",32.0617,118.778,"-1919548",20180105101500,"http://en.people.cn/n3/2018/0105/c90000-9312270.html"
719994101,20180105,201801,2018,2018.0137,"CHN","ZHEJIANG","CHN","","","","","","","","","","","","","","","","","",1,10," Make statement, not specified below",10,1,1,0,5,1,5,2.17842323651452,3,"Houston, Texas, United States","US","USTX","TX201",29.7633,-95.3633,"1380948",0,"","","","",NA,NA,"",3,"Houston, Texas, United States","US","USTX","TX201",29.7633,-95.3633,"1380948",20180105101500,"https://www.openpr.com/news/886615/Knife-Gate-Valves-Market-Revenue-Opportunity-Forecast-and-Value-Chain-2018-2023.html"
719994102,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,4,1,4,-2.60162601626017,1,"Japan","JA","JA","",36,138,"JA",0,"","","","",NA,NA,"",4,"Jammu, Jammu and Kashmir, India","IN","IN12","72851",32.7333,74.8667,"-2098228",20180105101500,"http://businessworld.in/article/The-Evolving-Equations/05-01-2018-136497/"
719994103,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,1,1,1,-2.60162601626017,1,"Japan","JA","JA","",36,138,"JA",0,"","","","",NA,NA,"",1,"Japan","JA","JA","",36,138,"JA",20180105101500,"http://businessworld.in/article/The-Evolving-Equations/05-01-2018-136497/"
719994104,20180105,201801,2018,2018.0137,"CHN","SHENZHEN","CHN","","","","","","","","","","","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,6,1,6,2.66524520255863,4,"Chongqing, Chongqing, China","CH","CH33","13004",29.5628,106.553,"-1900774",0,"","","","",NA,NA,"",4,"Chongqing, Chongqing, China","CH","CH33","13004",29.5628,106.553,"-1900774",20180105101500,"http://www.travpr.com/pr-71625-ascott-surpasses-20000.html"
719994105,20180105,201801,2018,2018.0137,"CHN","GUANGZHOU","CHN","","","","","","","","","","","","","","","","","",1,84," Return, release, not specified below",84,8,2,7,2,1,2,5.84307178631052,1,"United States","US","US","",39.828175,-98.5795,"US",0,"","","","",NA,NA,"",1,"United States","US","US","",39.828175,-98.5795,"US",20180105101500,"http://www.thepresidentpost.com/2018/01/05/gac-motors-first-blockbuster-gm8-mpv-goes-sale/"
719994106,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,90," Investigate, not specified below",90,9,2,-2,5,1,5,0,4,"Tokyo, Tokyo, Japan","JA","JA40","36340",35.685,139.751,"-246227",0,"","","","",NA,NA,"",4,"Tokyo, Tokyo, Japan","JA","JA40","36340",35.685,139.751,"-246227",20180105101500,"https://www.undercurrentnews.com/2018/01/05/60-of-cod-like-fillet-product-in-china-found-to-be-fraudulently-mislabeled/"
719994107,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,120," Reject, not specified below",120,12,3,-4,10,1,10,-1.61290322580645,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",1,"Russia","RS","RS","",60,100,"RS",20180105101500,"https://steelguru.com/gas-oil/second-russia-china-oil-pipeline-becomes-operational-this-week/499177"
719994108,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,120," Reject, not specified below",120,12,3,-4,10,1,10,0.1841620626151,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",4,"Northern Ireland, Craigavon, United Kingdom","UK","UKR8","40152",54.5,-6.5,"-2604275",20180105101500,"http://www.chinadaily.com.cn/a/201801/05/WS5a4e600da31008cf16da524f.html"
719994109,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,134," Threaten to halt negotiations",134,13,3,-5.8,10,1,10,-1.54004106776181,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105101500,"http://www.koreatimes.co.kr/www/opinion/2018/01/197_241949.html"
719994110,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,150," Demonstrate military or police power, not specified below",150,15,4,-7.2,10,1,10,-1.61290322580645,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105101500,"https://steelguru.com/gas-oil/second-russia-china-oil-pipeline-becomes-operational-this-week/499177"
719994111,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","COMPANY","","","","","","BUS","","",1,46," Engage in negotiation",46,4,1,7,4,1,4,1.53172866520788,4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",20180105101500,"http://www.thepresidentpost.com/2018/01/05/jhl-biotech-welcomes-new-chief-medical-officer-rong-chen/"
719994112,20180105,201801,2018,2018.0137,"CHN","SHANGHAI","CHN","","","","","","","","BUS","COMPANY","","","","","","BUS","","",1,46," Engage in negotiation",46,4,1,7,6,1,6,1.53172866520788,1,"United States","US","US","",39.828175,-98.5795,"US",4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",20180105101500,"http://www.thepresidentpost.com/2018/01/05/jhl-biotech-welcomes-new-chief-medical-officer-rong-chen/"
719994113,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","INDUSTRY","","","","","","BUS","","",1,90," Investigate, not specified below",90,9,2,-2,5,1,5,0,4,"Tokyo, Tokyo, Japan","JA","JA40","36340",35.685,139.751,"-246227",4,"Tokyo, Tokyo, Japan","JA","JA40","36340",35.685,139.751,"-246227",4,"Tokyo, Tokyo, Japan","JA","JA40","36340",35.685,139.751,"-246227",20180105101500,"https://www.undercurrentnews.com/2018/01/05/60-of-cod-like-fillet-product-in-china-found-to-be-fraudulently-mislabeled/"
719994114,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","INDUSTRY","","","","","","BUS","","",1,170," Coerce, not specified below ",170,17,4,-7,5,1,5,-2.19435736677116,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105101500,"https://www.bloomberg.com/news/articles/2018-01-05/bitcoin-miners-are-shifting-outside-china-amid-state-clampdown"
719994115,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","CHNGOV","CHINA","CHN","","","","","GOV","","",1,20," Appeal, not specified below",20,2,1,3,4,1,4,2.5089605734767,4,"Nanjing, Jiangsu, China","CH","CH04","13144",32.0617,118.778,"-1919548",4,"Nanjing, Jiangsu, China","CH","CH04","13144",32.0617,118.778,"-1919548",4,"Nanjing, Jiangsu, China","CH","CH04","13144",32.0617,118.778,"-1919548",20180105101500,"http://en.people.cn/n3/2018/0105/c90000-9312270.html"
719994116,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",1,12," Make pessimistic comment",12,1,1,-0.4,2,1,2,-1.54004106776181,2,"New York, United States","US","USNY","",42.1497,-74.9384,"NY",2,"New York, United States","US","USNY","",42.1497,-74.9384,"NY",2,"New York, United States","US","USNY","",42.1497,-74.9384,"NY",20180105101500,"http://www.koreatimes.co.kr/www/opinion/2018/01/197_241949.html"
